geometry,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,website,fcode,gnis_id,source,govt_level,tot_staff,spec_equip,sdr
POINT (-104.556487751 48.7783518096),491,11613714,SHERIDAN COUNTY NURSE,406-765-3410,100 WEST LAUREL AVENUE,SHERIDAN COUNTY COURTHOUSE,PLENTYWOOD,MT,59254,1647,SHERIDAN,30091,,,,,2009-11-19T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,84973379,-104.556488,48.778352,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.SHERIDAN.MT.US/INDEX.PHP?NURSE,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-94.5411074667 40.2153076807),492,11613563,TRI-COUNTY HEALTH DEPARTMENT,660-783-2707,302 NORTH PARK STREET,,STANBERRY,MO,64489,1246,GENTRY,29075,,,,,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123966041,-94.541107,40.215308,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://TRICOUNTY.LPHAMO.ORG/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-120.289033392 47.4070227448),493,11616517,CHELAN DOUGLAS HEALTH DISTRICT,509-886-6400,200 VALLEY MALL PARKWAY,,EAST WENATCHEE,WA,98802,5321,DOUGLAS,53017,,,,,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,86106582,-120.289033,47.407023,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CDHD.WA.GOV/AGENCYINFORMATIONPAGE.HTM,80028,,WADOH,LOCAL,0,,t
POINT (-96.675426561 40.812561319),494,11613279,LINCOLN-LANCASTER COUNTY HEALTH DEPARTMENT,402-441-8000,3140 N STREET,,LINCOLN,NE,68510,1523,LANCASTER,31109,,,,,2009-11-19T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,37360193,-96.675427,40.812561,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.LINCOLN.NE.GOV/CITY/HEALTH,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-118.146243279 47.6567505528),495,11616514,LINCOLN COUNTY HEALTH DEPARTMENT,509-725-1001,90 NICHOLS STREET,,DAVENPORT,WA,99122,9729,LINCOLN,53043,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,119673351,-118.146243,47.656751,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.LINCOLN.WA.US/HEALTH%20DEPARTMENT/INDEX.HTML,80028,,WADOH,LOCAL,0,,t
POINT (-100.440508938 47.4844570825),496,11614438,SHERIDAN COUNTY PUBLIC HEALTH NURSE,701-363-2506,215 2ND STREET EAST,,MCCLUSKY,ND,58463,4128,SHERIDAN,38083,,,,,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,100807886,-100.440509,47.484457,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.FDHU.ORG/MCCLUSKY.SHTML,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-119.5938321 48.3568990948),497,11616519,OKANOGAN COUNTY PUBLIC HEALTH DEPARTMENT,509-422-7140,1234 2ND AVENUE SOUTH,,OKANOGAN,WA,98840,9723,OKANOGAN,53047,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,42242971,-119.593832,48.356899,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://OKANOGANCOUNTY.ORG/OCHD/,80028,,WADOH,LOCAL,0,,t
POINT (-103.351614743 34.1856341118),498,11616579,ROOSEVELT COUNTY PUBLIC HEALTH OFFICE,575-356-4453,1515 WEST FIR STREET,,PORTALES,NM,88130,,ROOSEVELT,35041,,,,,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,41097457,-103.351615,34.185634,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,NMDOH,LOCAL,0,,t
POINT (-103.721733336 35.1561490819),499,11616578,QUAY COUNTY PUBLIC HEALTH OFFICE,575-461-2610,402 EAST MIEL DE LUNA AVENUE,,TUCUMCARI,NM,88401,3828,QUAY,35037,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,772040984,-103.721733,35.156149,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,NMDOH,LOCAL,0,,
POINT (-121.182433067 45.598572316),500,11616720,NORTH CENTRAL PUBLIC HEALTH DISTRICT,541-506-2600,419 EAST 7TH STREET,,THE DALLES,OR,97058,2676,WASCO,41065,,,,,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,86430618,-121.182433,45.598572,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WSHD.ORG/WSHD/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-104.377198918 44.4062619519),501,11613325,CROOK COUNTY PUBLIC HEALTH,307-283-1142,420 1/2 EAST MAIN STREET,,SUNDANCE,WY,82729,,CROOK,56011,,,,,2009-11-18T00:00:00.000Z,PHONE,2009-12-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,84552894,-104.377199,44.406262,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-96.1624579399 31.7125886113),502,11616927,TEXAS DEPARTMENT OF STATE HEALTH SERVICES - FREESTONE COUNTY,903-389-2134,920 BATEMAN ROAD,,FAIRFIELD,TX,75840,2902,FREESTONE,48161,,,,,2009-12-15T00:00:00.000Z,PHONE,2009-12-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,121992603,-96.162458,31.712589,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-117.596914982 46.4728671021),503,11616512,GARFIELD COUNTY HEALTH DISTRICT,509-843-3412,121 SOUTH 10TH STREET,,POMEROY,WA,99347,,GARFIELD,53023,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,120821620,-117.596915,46.472867,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://CO.GARFIELD.WA.US/HEALTH,80028,,WADOH,LOCAL,0,,t
POINT (-123.842030291 46.97575028),504,11616527,GRAYS HARBOR COUNTY PUBLIC HEALTH AND SOCIAL SERVICES DEPARTMENT,360-532-8631,2109 SUMNER AVENUE,,ABERDEEN,WA,98520,3600,GRAYS HARBOR,53027,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,42245581,-123.84203,46.97575,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HEALTHYGH.ORG/,80028,,WADOH,LOCAL,0,,t
POINT (-122.211856378 47.9772313716),505,11616540,SNOHOMISH HEALTH DISTRICT,425-339-5200,3020 RUCKER AVENUE,,EVERETT,WA,98201,3900,SNOHOMISH,53061,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,21009032,-122.211856,47.977231,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SNOHD.ORG/,80028,,WADOH,LOCAL,0,,t
POINT (-92.7327978709 41.7430511016),506,11615555,GRINNELL REGIONAL HOME CARE AND PUBLIC HEALTH,641-236-2385,306 4TH AVENUE,,GRINNELL,IA,50112,1835,POWESHIEK,19157,,,,,2009-11-25T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96358503,-92.732798,41.743051,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.GRMC.US/SERVICES/HOMEHEALTH.HTML,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-96.0578856491 43.0045381266),507,11615560,COMMUNITY HEALTH PARTNERS OF SIOUX COUNTY,712-737-2971,211 CENTRAL AVENUE SOUTHEAST,,ORANGE CITY,IA,51041,1739,SIOUX,19167,,,,,2009-11-25T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96187862,-96.057886,43.004538,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SIOUXCOUNTYCHP.ORG/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-123.106139762 47.2163215176),508,11616529,MASON COUNTY PUBLIC HEALTH DEPARTMENT,360-427-9670,415 NORTH 6TH STREET,,SHELTON,WA,98584,3425,MASON,53045,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,86138801,-123.10614,47.216321,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.MASON.WA.US/HEALTH/COMMUNITY_HEALTH/INDEX.PHP,80028,,WADOH,LOCAL,0,,
POINT (-123.432555513 48.1158107278),509,11616524,CLALLAM COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,360-417-2274,223 EAST 4TH STREET,,PORT ANGELES,WA,98362,3015,CLALLAM,53009,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,85986552,-123.432556,48.115811,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CLALLAM.NET/HHS/INDEX.HTML,80028,,WADOH,LOCAL,0,,
POINT (-117.428342241 47.6631245652),510,11616509,SPOKANE REGIONAL HEALTH DISTRICT,509-324-1500,1101 WEST COLLEGE AVENUE,,SPOKANE,WA,99201,2029,SPOKANE,53063,,,,,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,88618318,-117.428342,47.663125,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SRHD.ORG/DIRECTORY/,80028,,WADOH,LOCAL,0,,t
POINT (-96.1067840345 33.1394243789),511,11617010,HUNT COUNTY HEALTH DEPARTMENT,903-408-4140,2500 LEE STREET,ROOM 412,GREENVILLE,TX,75401,4208,HUNT,48231,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,17822978,-96.106784,33.139424,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HUNTCOUNTYHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-106.331507668 42.8456545948),512,11613299,CASPER-NATRONA COUNTY HEALTH DEPARTMENT,307-235-9340,475 SOUTH SPRUCE STREET,,CASPER,WY,82601,1759,NATRONA,56025,,,,,2009-11-18T00:00:00.000Z,PHONE,2009-11-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,84680509,-106.331508,42.845655,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CASPERHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-116.970043682 44.0174243409),513,11616723,MALHEUR COUNTY HEALTH DEPARTMENT,541-889-7279,1108 SOUTHWEST 4TH STREET,,ONTARIO,OR,97914,4305,MALHEUR,41045,,,,,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,119732190,-116.970044,44.017424,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.OREGON.GOV/DHS/PH/LHD/COUNTY_DIRECTORIES/MALHEUR.PDF,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-93.0774825588 31.7512771819),514,11614384,NATCHITOCHES PARISH HEALTH UNIT,318-357-3132,625 BIENVILLE STREET,,NATCHITOCHES,LA,71457,5730,NATCHITOCHES,22069,,,,,2009-11-19T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,706747496,-93.077483,31.751277,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-100.633607312 40.2114491777),515,11613278,RED WILLOW COUNTY HEALTH DEPARTMENT,308-345-1790,1400 WEST 5TH STREET,,MCCOOK,NE,69001,2552,RED WILLOW,31145,,,,,2009-11-19T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96910528,-100.633607,40.211449,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.RED-WILLOW.NE.US/HEALTH.HTML,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-116.828002802 47.7495134793),516,11616236,PANHANDLE HEALTH DISTRICT 1,208-415-5100,8500 NORTH ATLAS ROAD,,HAYDEN,ID,83835,,KOOTENAI,16055,,,,,2009-11-18T00:00:00.000Z,PHONE,2009-11-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,88630284,-116.828003,47.749513,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PHD1.IDAHO.GOV/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-122.479061874 48.7564200026),517,11616541,WHATCOM COUNTY HEALTH DEPARTMENT,360-676-6724,509 GIRARD STREET,,BELLINGHAM,WA,98225,4005,WHATCOM,53073,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,112397067,-122.479062,48.75642,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WHATCOMCOUNTY.US/HEALTH/INDEX.JSP,80028,,WADOH,LOCAL,0,,t
POINT (-118.967869229 35.3836456971),518,11613116,KERN COUNTY DEPARTMENT OF PUBLIC HEALTH,661-868-0306,1800 MOUNT VERNON AVENUE,,BAKERSFIELD,CA,93306,3302,KERN,06029,,,,,2009-11-18T00:00:00.000Z,PHONE,2009-11-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,40637849,-118.967869,35.383646,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.KERNPUBLICHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-95.6461927726 40.7400436878),519,11615515,SOUTHWEST IOWA HOME HEALTH SERVICES,712-374-2685,301 MAIN STREET,,SIDNEY,IA,51652,,FREMONT,19071,,,,,2009-12-02T00:00:00.000Z,PHONE,2009-12-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,95293482,-95.646193,40.740044,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-111.185323779 41.67161185),520,11613740,RICH COUNTY HEALTH DEPARTMENT,435-793-2445,275 NORTH MAIN STREET,,RANDOLPH,UT,84064,,RICH,49033,,,,,2009-11-20T00:00:00.000Z,PHONE,2009-11-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,124011456,-111.185324,41.671612,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RICHCOUNTYUT.ORG/HEALTH.HTML,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-124.055915192 44.6359967651),521,11616741,LINCOLN COUNTY HEALTH AND HUMAN SERVICES DEPARTMENT,541-265-4112,36 SOUTHWEST NYE STREET,,NEWPORT,OR,97365,3821,LINCOLN,41041,,,,,2009-12-02T00:00:00.000Z,PHONE,2009-12-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,86574426,-124.055915,44.635997,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LINCOLNCOUNTYHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-123.318111247 44.9244933304),522,11616621,POLK COUNTY HEALTH DEPARTMENT,503-623-8175,182 SOUTHWEST ACADEMY STREET,COUNTY BUILDING SUITE 302,DALLAS,OR,97338,1996,POLK,41053,,,,,2009-12-02T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,86530701,-123.318111,44.924493,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW1.CO.POLK.OR.US/PUBLICHEALTH/DEFAULT.ASP,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-123.19294024 45.2109317252),523,11616604,YAMHILL COUNTY PUBLIC HEALTH,503-434-7525,412 NORTHEAST FORD STREET,,MCMINNVILLE,OR,97128,4608,YAMHILL,41071,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,86490895,-123.19294,45.210932,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.OREGON.GOV/DHS/PH/LHD/COUNTY_DIRECTORIES/YAMHILL.PDF,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-101.602341991 45.0470830924),524,11615712,ZIEBACH COUNTY HEALTH NURSE,605-365-5163,MAIN STREET,ZIEBACH COUNTY COURTHOUSE,DUPREE,SD,57623,,ZIEBACH,46137,,,,,2009-11-18T00:00:00.000Z,PHONE,2009-11-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,100733510,-101.602342,45.047083,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,f
POINT (-97.0455777136 45.6676614358),525,11615689,ROBERTS COUNTY COMMUNITY HEALTH NURSE,605-698-4183,405 CHESTNUT STREET EAST,,SISSETON,SD,57262,1544,ROBERTS,46109,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,110787144,-97.045578,45.667661,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-97.0840414062 43.1753802651),526,11615695,TURNER COUNTY PUBLIC HEALTH NURSE,605-326-5161,315 NORTH WASHINGTON STREET,PIONEER MEMORIAL HOSPITAL,VIBORG,SD,57070,2002,TURNER,46125,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101173300,-97.084041,43.17538,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-92.681516788 43.0652546851),527,11615513,FLOYD COUNTY PUBLIC HEALTH,641-257-6111,101 SOUTH MAIN STREET,,CHARLES CITY,IA,50616,2746,FLOYD,19067,,,,,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96184761,-92.681517,43.065255,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.FLOYDCOIA.ORG/DEPARTMENTS/HOMEHEALTH/INDEX.ASP,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-95.6276613335 43.086789476),528,11615549,O'BRIEN COUNTY PUBLIC HEALTH,712-957-0105,155 SOUTH HAYES AVENUE,,PRIMGHAR,IA,51245,,OBRIEN,19141,,,,,2009-11-19T00:00:00.000Z,PHONE,2009-11-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96178712,-95.627661,43.08679,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://OBRIENCOUNTY.COM/GOVERNMENT/PUBLIC%20HEALTH.HTM,80028,,TECHNIGRAPHICS,LOCAL,0,,t
