geometry,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id
POINT (-89.883899954 35.1082243842),1409,10470882,LE BONHEUR URGENT CARE CENTER - EAST MEMPHIS,901-287-4000,806 ESTATE PLACE,,MEMPHIS,TN,38120,0600,SHELBY,47157,ON THE NE CORNER OF THE INTERSECTION OF ESTATE PL AND POPLAR AVE AND,,,,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24925886,-89.8839,35.108224,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,
POINT (-89.8930400841 34.962954435),1410,11241574,LE BONHEUR URGENT CARE CENTER - OLIVE BRANCH,662-893-9877,5480 GOODMAN ROAD,,OLIVE BRANCH,MS,38654,7902,DE SOTO,28033,LESS THAN .10 MILES EAST OF SOUTH BRANCH DR. ON THE NORTH SIDE OF GOODMAN RD,,,,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",38800303,-89.89304,34.962955,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-91.2296178628 30.4058018519),1411,10467996,LOUISIANA URGENT CARE - BRUSLY,225-749-2273,4451 STATE HIGHWAY 1 SOUTH,,PORT ALLEN,LA,70767,,WEST BATON ROUGE,22121,LOCATED ON THE SOUTHEAST CORNER OF ANTONIO RD AND LA-1 S,,,,2009-01-09T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",99491821,-91.229618,30.405802,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-97.0884510089 33.1732280038),1412,10422886,CARE NOW - DENTON,940-383-2700,3751 SOUTH INTERSTATE HIGHWAY 35 EAST,,DENTON,TX,76210,,DENTON,48121,NORTHEAST SIDE OF S I-35 E BETWEEN S MAYHILL RD AND POCKRUS PAGE RD,,,,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17739360,-97.088451,33.173228,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,
POINT (-106.580489995 35.3280004002),1413,11524677,ULTIMED URGENT MEDICAL CARE - RIO RANCHO,505-771-9833,7555 ENCHANTED HILLS BOULEVARD,SUITE 104,RIO RANCHO,NM,87144,,SANDOVAL,35043,LOCATED ON THE EAST CORNER OF NITA PL NE AND ENCHANTED HILLS BLVD NE,,,,2009-04-08T00:00:00.000Z,PHONE,2009-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21426667,-106.58049,35.328,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-98.7287255918 29.7825267163),1414,10192863,BOERNE URGENT CARE AND OCCUPATIONAL HEALTH CENTER,830-815-1081,1201 SOUTH MAIN STREET,SUITE 118,BOERNE,TX,78006,2839,KENDALL,48259,LOCATED ON EAST SIDE OF S MAIN ST BETWEEN BESS ST AND E BANDERA RD.,,,,2006-12-18T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",103584967,-98.728726,29.782527,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_3433
POINT (-96.9628287437 32.8376020158),1415,10192824,IRVING FAMILY MEDICAL CLINIC,972-607-2340,1451 WEST AIRPORT FREEWAY,SUITE 2,IRVING,TX,75062,6223,DALLAS,48113,LOCATED ON THE NORTH SIDE OF WEST AIRPORT FREEWAY ABOUT 0.21 MILES WEST OF THE INTERSECTION OF WEST AIRPORT FREEWAY AND NORTH MACARTHUR BOULEVARD.,,,,2006-12-18T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17625156,-96.962829,32.837602,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_3419
POINT (-108.735671931 39.1508692631),1416,10993768,FAMILY HEALTH WEST - URGENT CARE,970-858-2222,551 KOKOPELLI BOULEVARD,,FRUITA,CO,81521,6305,MESA,08077,ON THE N SIDE OF KOKOPELLI BLVD LESS THEN .1 MI E OF CRETACEOUS CT,,,,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",119804225,-108.735672,39.150869,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-105.933501282 35.6874757526),1417,11513125,ULTIMED URGENT MEDICAL CARE - SANTE FE,505-989-8707,707 PASEO DE PERALTA,,SANTA FE,NM,87501,1922,SANTA FE,35049,ON THE EAST SIDE OF PASEO DE PERALTA LESS THAN .1 MILES SOUTH OF THE INTERSECTION WITH HILLSIDE AVE,,,,2009-02-11T00:00:00.000Z,PHONE,2009-02-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",31788426,-105.933501,35.687476,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-92.0372544677 30.1477658006),1418,10844165,ACADIANA URGENT CARE LIMITED LIABILITY CORPORATION,337-981-4675,4906 AMBASSADOR CAFFERY PARKWAY,,LAFAYETTE,LA,70508,6916,LAFAYETTE,22055,LOC ON THE SW SIDE OF AMBASSADOR CAFFERY PKY .3 MI NW OF VEROT SCHOOL RD.,,,,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124683316,-92.037254,30.147766,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,
POINT (-93.7216016004 32.5584874897),1419,10843956,WILLIS KNIGHTON QUICK CARE,318-212-7520,2300 HOSPITAL DRIVE,SUITE 180,BOSSIER CITY,LA,71111,2166,BOSSIER,22015,ON THE NORTH SIDE OF HOSPITAL DR .5 MILES EAST OF BENTON RD,,,,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",126637811,-93.721602,32.558487,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-111.92683162 33.4395683419),1420,11528070,NEXTCARE URGENT CARE - TEMPE - SCOTTSDALE AND CURRY,800-819-8566,914 NORTH SCOTTSDALE ROAD,,TEMPE,AZ,85281,2116,MARICOPA,04013,LOC ON THE SW CORNER OF THE INTERSECTION OF N SCOTTSDALE RD AND E CURRY RD.,,,,2009-04-24T00:00:00.000Z,PHONE,2009-04-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20870289,-111.926832,33.439568,NAVTEQ,2008Q1,ONENTITY,f,TGS,
POINT (-101.840975194 33.5369722595),1421,10844114,CONCENTRA URGENT CARE - LUBBOCK,806-745-2200,160 SLATON ROAD,,LUBBOCK,TX,79404,5204,LUBBOCK,48303,LOCATED ON THE NORTHWEST CORNER OF THE INTERSECTION OF W SLATON HWY AND ASH DR.,,,,2009-01-26T00:00:00.000Z,PHONE,2009-01-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122305552,-101.840975,33.536972,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-97.7882029644 32.7291490734),1422,10192695,PARKER COUNTY URGENT CARE,817-596-4313,116 EAST INTERSTATE 20,,WEATHERFORD,TX,76087,8534,PARKER,48367,LOCATED ON THE NORTHEAST SIDE OF S MAIN ST .09 MILES NORTHWEST OF ALFORD DRIVE.,,,,2006-12-19T00:00:00.000Z,PHONE,2006-12-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17845715,-97.788203,32.729149,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_3478
POINT (-111.735336816 33.4513893399),1423,11528067,NEXTCARE URGENT CARE - MCKELLIPS AND GREENFIELD,800-819-8566,4401 EAST MCKELLIPS ROAD,SUITE 102,MESA,AZ,85215,2548,MARICOPA,04013,LOCATED ON THE SOUTHEAST CORNER OF E MCKELLIPS RD AND N GREENFIELD RD.,,,,2009-04-24T00:00:00.000Z,PHONE,2009-04-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20923810,-111.735337,33.451389,NAVTEQ,2008Q1,ONENTITY,f,TGS,
POINT (-93.1198848874 36.6850712616),1424,10192491,BRIDGES WALK IN CLINIC,417-546-4200,256 STATE HIGHWAY Y,,FORSYTH,MO,65653,5618,TANEY,29213,LOCATED ON NORTHWEST SIDE OF STATE HIGHWAY Y ABOUT .03 MILES SOUTHWEST OF UNITED STATES HIGHWAY 160.,,,,2006-12-15T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",37426085,-93.119885,36.685071,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_2289
POINT (-92.0682440401 30.5159085437),1425,10467995,LOUISIANA URGENT CARE - OPELOUSAS,337-948-6331,5620 INTERSTATE 49 NORTH SERVICE ROAD,SUITE 11,OPELOUSAS,LA,70570,,ST LANDRY,22097,ON THE EAST SIDE OF I 49 SERVICE RD IN BETWEEN BIRCH AVE AND OAK LEAF BLVD,,,,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124652930,-92.068244,30.515908,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,
POINT (-95.2761393719 30.0063126348),1426,11241521,DEERBROOK FAMILY CLINIC,281-540-8898,9737 FARM TO MARKET 1960 BYPASS ROAD WEST,,HUMBLE,TX,77338,,HARRIS,48201,LOCATED ON THE NORTH SIDE OF FM 1960 LESS THAN .4 MILE EAST OF THE INTERSECTION OF TOWNSEN BLVD W AND FM 1960,,,,2009-02-12T00:00:00.000Z,PHONE,2009-02-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18003571,-95.276139,30.006313,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-97.3977004887 27.7204211211),1427,10844092,CONCENTRA URGENT CARE - CORPUS CHRISTI,361-852-8255,4025 SOUTH PADRE ISLAND DRIVE,,CORPUS CHRISTI,TX,78411,4420,NUECES,48355,ON THE SE CORNER OF BYRON ST AND S PADRE ISLAND DR,,,,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",88540653,-97.3977,27.720421,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-110.27247896 31.5514665305),1428,10192609,URGENT CARE CLINIC AZ 1,520-459-8990,302 EL CAMINO REAL,,SIERRA VISTA,AZ,85635,2860,COCHISE,04003,BETWEEN MOCKINGBIRD DR AND E WILCOX DR ON THE WEST SIDE OF EL CAMINO REAL,,,,2007-01-02T00:00:00.000Z,PHONE,2007-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122535975,-110.272479,31.551467,NAVTEQ,2008Q1,BLOCKFACE,,TGS,UC_0140
POINT (-89.8302916482 34.9904244463),1429,10468013,BAPTIST MEMORIAL HEALTH CARE MINOR MEDICAL CENTER - OLIVE BRANCH,662-893-1160,8990 GERMANTOWN ROAD,,OLIVE BRANCH,MS,38654,8532,DE SOTO,28033,"ON THE EAST SIDE OF GERMANTOWN RD, BETWEEN OAKWOOD DR & CEDAR CREST LN.",,,,2008-03-20T00:00:00.000Z,PHONE,2008-03-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",38797565,-89.830292,34.990425,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,
POINT (-107.865907822 38.4609647027),1430,10192319,URGENT CARE OF MONTROSE,970-249-2254,2305 SOUTH TOWNSEND AVENUE,UNIT B,MONTROSE,CO,81401,5497,MONTROSE,08085,"LOCATED ON THE EAST SIDE OF S TOWNSEND AVE, .07 MILES NORTH OF E OAK GROVE RD.",,,,2006-12-15T00:00:00.000Z,PHONE,2006-12-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",129574381,-107.865908,38.460965,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_0792
POINT (-96.8318206028 33.046927475),1431,10844554,ACUTE KIDS URGENT CARE - PLANO,972-300-4200,3305 DALLAS PARKWAY,SUITE 345,PLANO,TX,75093,7798,COLLIN,48085,ON THE W SIDE OF DALLAS PKY ABOUT .1 MILES N OF THE INTERSECTION OF W PARKER RD AND DALLAS PKY.,,,,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17729659,-96.831821,33.046928,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-95.632172109 30.0838604943),1432,11513078,TOMBALL WALK-IN CLINIC,281-290-7200,28155 TOMBALL PARKWAY,SUITE 4,TOMBALL,TX,77375,6573,HARRIS,48201,"LOCATED ON THE SOUTH SIDE OF HOOPER ROAD, LESS THAN .1MI WEST OF TOMBALL PARKWAY.",,,,2009-02-12T00:00:00.000Z,PHONE,2009-02-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18008372,-95.632172,30.083861,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-101.920399929 33.520107535),1433,10194244,LAKERIDGE PRIMARY HEALTH CLINIC,806-794-9133,5130 82ND STREET,,LUBBOCK,TX,79424,3024,LUBBOCK,48303,"LOCATED ON THE NORTH SIDE OF 82ND ST, .1 MILE EAST OF THE INTERSECTION OF 82ND ST AND SLIDE RD.",,,,2009-01-26T00:00:00.000Z,PHONE,2009-01-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",103909075,-101.9204,33.520108,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_3541
POINT (-96.9999513547 28.8396719082),1434,10422206,TEXAS HEALTH CENTER - PROFESSIONAL ASSOCIATES,361-576-0330,4804 NORTH NAVARRO STREET,SUITE B,VICTORIA,TX,77904,2079,VICTORIA,48469,"ON THE NORTH SIDE OF MORNING GLORY, BETWEEN LILAC LANE AND N NAVARRO ST",,,,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",103643135,-96.999951,28.839672,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_3532
POINT (-111.775628289 33.3365135128),1435,10844217,ELITE URGENT CARE,480-699-3434,652 EAST WARNER ROAD,SUITE 107,GILBERT,AZ,85296,2914,MARICOPA,04013,"LOCATED ON THE NORTH SIDE OF E WARNER RD, .2 MILES WEST OF THE INTERSECTION OF E WARNER RD AND S LINDSAY RD.",,,,2009-02-03T00:00:00.000Z,PHONE,2009-02-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20963840,-111.775628,33.336513,NAVTEQ,2008Q1,ONENTITY,f,TGS,
POINT (-111.8823673 33.5742844691),1436,10192209,SCOTTSDALE FAMILY AND URGENT CARE,480-314-2200,9767 NORTH 91ST STREET,SUITE 103,SCOTTSDALE,AZ,85258,5086,MARICOPA,04013,"EAST SIDE OF NORTH 91ST STREET, IN BETWEEN EAST MOUNTAIN VIEW ROAD AND EAST PURDUE AVENUE.",,,,2006-12-15T00:00:00.000Z,PHONE,2006-12-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20897943,-111.882367,33.574284,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_0183
POINT (-89.8859952621 35.0401832793),1437,10844079,CONCENTRA URGENT CARE - MEMPHIS SOUTHEAST,901-365-1800,3965 SOUTH MENDENHALL ROAD,BUILDING G SUITE 6,MEMPHIS,TN,38115,5914,SHELBY,47157,LOC ON THE SOUTHWEST CORNER OF THE INTERSECTION OF SHARP PLAZA BLVD & S MENDENHALL RD.,,,,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24929714,-89.885995,35.040183,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-91.132078326 38.8202709083),1438,10844434,WARRENTON URGENT CARE,636-377-2100,1343 NORTHEAST SERVICE ROAD,,WARRENTON,MO,63383,1387,WARREN,29219,"LOCATED ON THE NORTHEAST SIDE OF NORTHEAST SERVICE ROAD, BETWEEN ARLINGTON WAY AND MO AA.",,,,2009-02-04T00:00:00.000Z,PHONE,2009-02-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109092546,-91.132078,38.820271,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-89.4224621022 31.3165363688),1439,10193894,SOUTHERN URGENT CARE,601-261-2727,6600 UNITED STATES HIGHWAY 98,,HATTIESBURG,MS,39402,8441,LAMAR,28073,ON THE SW CORNER OF US-98 AND WOODSTONE PLZ,,,,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",110307227,-89.422462,31.316536,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_2319
POINT (-101.480567774 36.6905023996),1440,10197758,MCMURRY CLINIC,580-338-3361,123 MEDICAL DRIVE,,GUYMON,OK,73942,3606,TEXAS,40139,LOC ON THE SW CORNER OF MEDICAL DR AND N ELLISON ST.,,,,2009-02-19T00:00:00.000Z,PHONE,2009-02-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",100219923,-101.480568,36.690502,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-98.963857925 31.7386273878),1441,11513031,HEART OF TEXAS INTERNAL MEDICINE - EARLY,325-643-3010,2005 UNITED STATES HIGHWAY 183 NORTH,,EARLY,TX,76802,,BROWN,48049,"LOCATED ON THE WEST SIDE OF US-183, BETWEEN .2MI AND .3MI MI NORTH OF EARLY BOULEVARD.",,,,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",103651766,-98.963858,31.738627,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-98.273029176 30.5872271404),1442,10192864,MARBLE FALLS MINOR EMERGENCY,830-798-1122,1701 UNITED STATES HIGHWAY 281 NORTH,,MARBLE FALLS,TX,78654,,BURNET,48053,E SIDE OF N US HIGHWAY 281 BETWEEN CREEK ST AND MARBLE HEIGHTS DR,,,,2006-12-18T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122465817,-98.273029,30.587227,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_3435
POINT (-97.3335085213 30.1070559026),1443,10192963,BASTROP FAMILY MEDICAL CENTER,512-321-9091,475 STATE HIGHWAY 71,,BASTROP,TX,78602,,BASTROP,48021,NE SIDE OF TX-71 BETWEEN HASLER BLVD AND TX-150-LOOP IN THE SHOPPING CENTER,,,,2006-12-18T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",103667566,-97.333508,30.107056,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,UC_3600
